keyword,genre,video_id,title,channel,published_at,view_count,like_count,comment_count,url,like_rate,comment_rate
재벌집 막내아들,재벌,1wkqBs_xngc,"날 평생 개처럼 부리다 비참하게 죽인 재벌가문의 막내아들로 ""회귀.환생""했다..! 그것도 모든 기억을 가지고..!너넨 이제 D졌다! 재산 내가 다 뺏는다! ≪재벌집막내아들≫1-3화",지무비 : G Movie,2022-11-24T08:00:01Z,9733687,61502,2678,https://www.youtube.com/watch?v=1wkqBs_xngc,0.6318469044669301,0.027512698939261147
재벌집 막내아들,재벌,X0tq_uGYlw0,[🔴ON AIR] 목숨도 살리고 투자도 도와주고😎 예쁜 짓만 골라 하는 손자 송중기에게 분당 땅 5만 평 사준 이성민👀｜재벌집 막내아들｜JTBC 221119 방송,DRAMA Voyage,2022-11-20T14:04:41Z,4190044,19190,1052,https://www.youtube.com/watch?v=X0tq_uGYlw0,0.4579904172844008,0.025107134913141725
재벌집 막내아들,재벌,TjkG0EjnHeI,#재벌집막내아들 결말포함 5시간 몰아보기,또 Voyage,2025-12-31T11:00:54Z,306629,1755,149,https://www.youtube.com/watch?v=TjkG0EjnHeI,0.5723529085637693,0.048592925000570726
재벌집 막내아들,재벌,2d0ijHtTV6c,2002년 월드컵에 한국이 스페인을 이긴다꼬?ㅋㅋㅋ 니 뭐 미래라도 볼 줄 아냐?🔥30.1%라는 비지상파 드라마 시청률 역대 2위를 찍은 레전드 드라마의≪진양철 일대기≫ 몰아보기,오티티,2026-03-20T09:00:05Z,1208488,5826,390,https://www.youtube.com/watch?v=2d0ijHtTV6c,0.48209001661580425,0.03227173128736074
재벌집 막내아들,재벌,oj3thIPCIck,[#재벌집막내아들] 송중기 참교육 몰아보기💀,또 Voyage,2025-06-26T11:01:40Z,675064,2725,146,https://www.youtube.com/watch?v=oj3thIPCIck,0.4036654302406883,0.021627579014730457
재벌집 막내아들,재벌,6Y0z9mwqw8w,"[사이다당] ""물리면 지만 손해잖아요😊🔥"" 해외 주식 투자 포트폴리오 훔쳐간 금융그룹 사장 큰아버지 참교육하는 송중기ㅋ｜재벌집 막내아들｜JTBC 221216 방송 외",DRAMA Voyage,2024-04-05T09:05:53Z,3635929,11779,588,https://www.youtube.com/watch?v=6Y0z9mwqw8w,0.3239612214649956,0.016171932950285885
재벌집 막내아들,재벌,oppbr30hQl0,[아무모음] 이 영상만 외워도 회귀하면 주식 떡상 가능ㅋ💰 인생 2회차로 미래 꿰뚫고 있는 송중기 모음 | 재벌집 막내아들 | JTBC 221217 방송 외,DRAMA Voyage,2024-04-29T07:08:38Z,6164350,22304,1186,https://www.youtube.com/watch?v=oppbr30hQl0,0.3618224143664782,0.019239660304817215
재벌집 막내아들,재벌,NL8Lb0LA_uc,[젭벌집] 뛰는 친척들 위에 나는 송중기🤭 불신 지옥 재벌 패밀리 사이 현금 박치기로 최대주주 되는 법💸｜재벌집 막내아들｜JTBC 221216 방송 외,DRAMA Voyage,2024-04-09T09:57:55Z,5679685,18811,884,https://www.youtube.com/watch?v=NL8Lb0LA_uc,0.33119794495645444,0.015564243439556948
재벌집 막내아들,재벌,oTP96K_Dmv8,"⭐이성민 레전드 인생캐⭐ ""그게 돈이 됩니까ㅋ?"" 정미소 → 재계 1위 순양그룹을 만든 전설의 회장님....🔥 | 재벌집 막내아들 진양철 시점 리뷰",DRAMA Voyage,2026-03-20T09:01:18Z,11752,53,5,https://www.youtube.com/watch?v=oTP96K_Dmv8,0.45098706603131383,0.04254594962559564
재벌집 막내아들,재벌,MTyMFZXmAdw,[드라마픽] 송중기X김도현 통합본📁 재벌집 막내조카를 만나고 나의 황금 인생 시작됐다✨ | 재벌집 막내아들 | JTBC 230122 방송 외,DRAMA Voyage,2024-04-16T07:23:31Z,1334084,6342,297,https://www.youtube.com/watch?v=MTyMFZXmAdw,0.47538235973147114,0.02226246623151166
재벌집 막내아들,재벌,3op_iYGmosQ,＂왜 다 알고 계시죠?＂ 해외 투자 포트폴리오 몰래 훔쳐보던 큰아버지의 최후...💥｜재벌집 막내아들｜JTBC 221210 방송 외,DRAMA Voyage,2026-04-12T03:16:25Z,304555,910,91,https://www.youtube.com/watch?v=3op_iYGmosQ,0.2987966048825335,0.029879660488253353
재벌집 막내아들,재벌,haK8_aLZpZ0,"시청률 26.9%로 재밌다고 난리난 ""2022년 JTBC 드라마 1위"" 👑재벌집 막내아들 몰아보기👑",카랑Karang,2023-03-03T08:59:20Z,5309876,14626,1093,https://www.youtube.com/watch?v=haK8_aLZpZ0,0.2754489935358189,0.020584284830756878
재벌집 막내아들,재벌,F2-hPgcRL0M,재벌집 킹 메이커 맏며느리의 야망🔥｜재벌집 막내아들｜JTBC 221126 방송 외,DRAMA Voyage,2024-12-10T07:37:17Z,1145965,4584,411,https://www.youtube.com/watch?v=F2-hPgcRL0M,0.4000122167779993,0.03586496969802743
재벌집 막내아들,재벌,mIfvukkQmsw,"[15-16회 하이라이트] 송중기, 자신만의 방식으로 순양그룹을 손에 넣다😎✌ | 재벌집 막내아들 | JTBC 221225 방송",JTBC Drama,2022-12-28T01:39:26Z,2489706,10296,2017,https://www.youtube.com/watch?v=mIfvukkQmsw,0.41354280384912917,0.08101358152328027
재벌집 막내아들,재벌,telyVG1ANQY,순양가 유일 철부지의 감좋은 사업 머리✨｜재벌집 막내아들｜JTBC 221120 방송 외,DRAMA Voyage,2024-12-16T09:28:54Z,550681,2218,220,https://www.youtube.com/watch?v=telyVG1ANQY,0.4027740198045693,0.039950533975205246
재벌집 막내아들,재벌,NWXVJq3MZRk,[#재벌집막내아들] 7~9화 몰아보기,또 Voyage,2025-03-17T11:02:44Z,551031,2258,116,https://www.youtube.com/watch?v=NWXVJq3MZRk,0.40977730835470233,0.021051447196255745
재벌집 막내아들,재벌,SGII43TT9Kk,💥폭주💥 ＂왜 나만 들러리예요!!＂ 어린 조카한테까지 밀린 차남 조한철의 발악💢｜재벌집 막내아들｜JTBC 221210 방송 외,DRAMA Voyage,2025-06-11T06:53:00Z,1936352,6930,544,https://www.youtube.com/watch?v=SGII43TT9Kk,0.35788947464097437,0.028094065541802316
재벌집 막내아들,재벌,7K8YaGOo-xA,[사이다당] 🔥통쾌🔥 엄마 모욕한 고모에게 주식 정보 흘려서 셀프 나락 보내고 회사 지분까지 탈탈 챙긴 송중기ㅋ | 재벌집 막내아들 | JTBC 221210 방송 외,DRAMA Voyage,2024-04-02T07:26:44Z,5478077,18597,832,https://www.youtube.com/watch?v=7K8YaGOo-xA,0.3394804417681606,0.01518781134328707
재벌집 막내아들,재벌,L1NbZkKkhoA,[#재벌집막내아들] 박지현X김남희 서사 몰아보기,또 Voyage,2025-07-19T11:01:50Z,3625,30,3,https://www.youtube.com/watch?v=L1NbZkKkhoA,0.8275862068965517,0.08275862068965517
재벌집 막내아들,재벌,lIZmr1naXSA,말 한마디로 2조 벌기 So Easy~🎶 SSS급 장사 실력으로 재벌 2세 삼촌들 돈 뜯어내는 막내 조카ㄷㄷ｜재벌집 막내아들｜JTBC 221218 방송 외,DRAMA Voyage,2025-11-25T06:44:03Z,557189,1470,122,https://www.youtube.com/watch?v=lIZmr1naXSA,0.2638243037820201,0.02189562249075269
재벌집 막내아들,재벌,b-aTw3GnZX0,역시 사업가 핏줄ㅋㅋ 승계싸움+돈 욕심은 1도 없는 재벌집 유일한 ✨YOLO 인생✨ 강기둥이 번뜩 떠올린 美친 사업 아이템은?!｜재벌집 막내아들｜JTBC 252525 방송 외,DRAMA Voyage,2025-03-20T07:40:24Z,5012,38,2,https://www.youtube.com/watch?v=b-aTw3GnZX0,0.7581803671189146,0.03990422984836393
재벌집 막내아들,재벌,Lo0nW-a4zf0,[#재벌집막내아들] 13~최종화 몰아보기,또 Voyage,2025-03-18T11:01:24Z,696521,3507,400,https://www.youtube.com/watch?v=Lo0nW-a4zf0,0.5035024069626042,0.05742827567295171
재벌집 막내아들,재벌,18MtXXUQjgw,"IMF 직전, 아마좀 투자로 💰한국 최고의 달러 부자💰가 된 20살 대학생 송중기 | 재벌집 막내아들 1~6회 요약",DRAMA Voyage,2023-05-31T11:00:11Z,6657005,20466,1198,https://www.youtube.com/watch?v=18MtXXUQjgw,0.3074355509722465,0.01799608082012857
재벌집 막내아들,재벌,0BWSxo2cDAQ,[사이다당] 20년 만에 드러난 교통사고의 진실💥 흙수저 송중기의 청문회 자수로 나락 간 재벌 3세 김남희🙊｜재벌집 막내아들｜JTBC 221225 방송,DRAMA Voyage,2024-08-08T02:23:46Z,806056,3034,301,https://www.youtube.com/watch?v=0BWSxo2cDAQ,0.3764006471014421,0.03734231864783588
재벌집 막내아들,재벌,MF93gLpHyEM,독기 미쳤다..ㄷㄷ 재벌 장손과 정략 결혼한 맏며느리 실체?! 순양가 안주인 차지하기 위한 킹 메이커 박지현의 美친 야망..🔥🔥｜재벌집 막내아들｜JTBC 221126 방송 외,DRAMA Voyage,2025-05-19T10:17:35Z,4690,27,2,https://www.youtube.com/watch?v=MF93gLpHyEM,0.5756929637526652,0.042643923240938165
재벌집 막내아들,재벌,vyl04b_00Hw,🔥통쾌🔥 계략 가득한 이사회장 임원들 당황시킨 목숨 걸고 등장한 회장님ㄷㄷ｜재벌집 막내아들｜JTBC 221216 방송 외,DRAMA Voyage,2024-12-19T12:36:20Z,307285,1470,81,https://www.youtube.com/watch?v=vyl04b_00Hw,0.4783832598402135,0.026359893909562785
재벌집 막내아들,재벌,oIeP7st5Mfc,"날 죽인 재벌 가문의 막내로 회귀한 뒤 IMF 직전, 아마존 풀매수 갈겨서 최소 2000억을 달러로 벌었더니 회장보다 달러가 많아졌다ㅋㅋ너넨 D졌다..! ≪재벌집막내아들≫ 4~5화",지무비 : G Movie,2022-11-27T01:00:18Z,4362821,31170,1085,https://www.youtube.com/watch?v=oIeP7st5Mfc,0.7144459972114373,0.024869230252627827
재벌집 막내아들,재벌,a9o6OGK6_bk,엄마 모욕한 고모 탈탈 털어 참교육하는 송중기 | 재벌집 막내아들 | 젭드_명장면 | JTBC 221204 방송 외,JTBC Drama,2026-02-20T09:00:01Z,313076,1271,86,https://www.youtube.com/watch?v=a9o6OGK6_bk,0.40597171293871137,0.02746936846005443
재벌집 막내아들,재벌,MctIc_xoN-U,＂넌 그런 그릇이 못돼ㅋ＂ 재벌집 장손인 망나니 아들 💥뼈 때리는💥 회장님의 팩폭쇼?!? 역대급 금쪽이 길들이는 법🔥 | 재벌집 막내아들 | JTBC 221225 방송 외,DRAMA Voyage,2024-10-23T07:32:44Z,635816,2505,234,https://www.youtube.com/watch?v=MctIc_xoN-U,0.39398190671515027,0.03680310026800206
재벌집 막내아들,재벌,iyZSA6Wto5A,[#재벌집막내아들] 주식 셀프 나락 참교육 몰아보기💀,또 Voyage,2025-07-17T11:01:17Z,384940,1473,132,https://www.youtube.com/watch?v=iyZSA6Wto5A,0.38265703746038343,0.03429105834675534
재벌집 막내아들,재벌,9DyASLOSKL8,[드덕이픽] 🔥무능력 아빠 VS 이기적인 아들🔥 맑눈광 사촌 동생 계략에 아버지 뒤통수치는 불효자(?) 김남희｜재벌집 막내아들｜JTBC 221224 방송,DRAMA Voyage,2024-08-09T05:02:17Z,1892426,5742,265,https://www.youtube.com/watch?v=9DyASLOSKL8,0.3034200544697653,0.014003189556685438
재벌집 막내아들,재벌,W5feqfukVKA,"[7-8회 하이라이트] 순양 승계 싸움 시작♨ 송중기, 삼남매 도장깨기 가보자고↗ | 재벌집 막내아들  | JTBC 221204 방송",JTBC Drama,2022-12-08T02:10:32Z,5125722,20769,671,https://www.youtube.com/watch?v=W5feqfukVKA,0.40519169787202663,0.013090838715014198
재벌집 막내아들,재벌,uaWy78veDA4,[9-11회 하이라이트] 송중기-이성민을 위협하는 가족 등장👿 목숨 걸고 싸우는 순양家 | 재벌집 막내아들  | JTBC 221211 방송,JTBC Drama,2022-12-15T02:07:12Z,3711652,15932,590,https://www.youtube.com/watch?v=uaWy78veDA4,0.42924282772199546,0.015895886791110807
재벌집 막내아들,재벌,t_NiEpzSdno,"날 죽인 재벌 가문의 막내로 회귀한 뒤, 가족분열 시키고 빚 2조 만들고, 5조 짜리 사업 빼앗아 멘탈 작살 낸 뒤, 사실 다 내가 한 거라고 커밍아웃하는 레전드 참교육 드라마ㅋㅋ",지무비 : G Movie,2022-11-29T07:00:30Z,2532611,21734,912,https://www.youtube.com/watch?v=t_NiEpzSdno,0.8581657427848176,0.036010267664477486
재벌집 막내아들,재벌,QL2VgbG4zpo,[드덕이픽] 적자나도 자동차 산업 포기 못하는 이성민🚘 순양 자동차 다 팔아버린 송중기의 천재적 마케팅 비법은⁉ | 재벌집 막내아들 | JTBC 221217 방송 외,DRAMA Voyage,2024-04-19T09:09:14Z,1943360,9676,535,https://www.youtube.com/watch?v=QL2VgbG4zpo,0.49790054338877,0.02752963938745266
재벌집 막내아들,재벌,1WPVsp0qkwk,(SUB) [14회 하이라이트] 이성민의 큰 그림..? 한 푼도 안 남겨준다던 송중기에게 남긴 진짜 유언💧 | 재벌집 막내아들 | JTBC 221218 방송,JTBC Drama,2022-12-18T14:44:47Z,4535865,23296,1656,https://www.youtube.com/watch?v=1WPVsp0qkwk,0.5135955324949045,0.036509023086004545
재벌집 막내아들,재벌,lOZfdVj4KyY,[#재벌집막내아들] 10~12화 몰아보기,또 Voyage,2025-03-18T11:01:10Z,218113,898,44,https://www.youtube.com/watch?v=lOZfdVj4KyY,0.4117131945367768,0.020173029576412226
재벌집 막내아들,재벌,RV11kFYCOOA,2002년 ✨4강 진출 신화✨로 순양자동차 마케팅 대성공시킨 송중기⚽｜재벌집 막내아들｜JTBC 221218 방송 외,DRAMA Voyage,2026-02-02T08:32:12Z,234250,973,94,https://www.youtube.com/watch?v=RV11kFYCOOA,0.41536819637139805,0.04012806830309498
재벌집 막내아들,재벌,TW0ucixRl6U,[아무모음] 1400억 빌려달라는 금쪽이들 때문에 바람 잘 날 없는 진양철 회장 모음🤦‍♂️ | 재벌집 막내아들 | JTBC 221210 방송 외,DRAMA Voyage,2024-05-29T07:42:16Z,901392,3414,241,https://www.youtube.com/watch?v=TW0ucixRl6U,0.3787475371425529,0.026736425439764275
상속자들,재벌,K_2EcUcXWQs,"레전드 드라마 [상속자들] Ep.12, 13 '영도파 VS 김탄파' / 'The Heirs' Review-Subtitled",SBS ,2019-07-20T14:58:45Z,13218596,76505,4107,https://www.youtube.com/watch?v=K_2EcUcXWQs,0.5787679720297072,0.031069865513705087
상속자들,재벌,FsS9x6KBiFg,"레전드 드라마 [상속자들] Ep.20 '그럼에도 우린, 직진' / 'The Heirs' Review-Subtitled",SBS ,2019-08-17T15:00:11Z,8291569,58131,3259,https://www.youtube.com/watch?v=FsS9x6KBiFg,0.7010856449485012,0.03930498558234274
상속자들,재벌,uNuXC0SOs_8,레전드 드라마 [상속자들] Ep.5 '루시퍼 등장' / 'The Heirs' Review-Subtitled,SBS ,2019-06-15T14:58:17Z,5535808,32206,1415,https://www.youtube.com/watch?v=uNuXC0SOs_8,0.5817759575476606,0.02556085760199776
상속자들,재벌,DSza9JNMwn0,레전드 드라마 [상속자들] Ep.7 '난 네가 좋아졌어!' / 'The Heirs' Review-Subtitled,SBS ,2019-06-29T14:58:13Z,6096828,35458,1482,https://www.youtube.com/watch?v=DSza9JNMwn0,0.5815811107021552,0.02430772198264409
상속자들,재벌,6XHxRC_arCE,"레전드 드라마 [상속자들] Ep.10, 11 '다 물에 빠우져!' / 'The Heirs' Review-Subtitled",SBS ,2019-07-13T14:58:15Z,6495041,40773,2285,https://www.youtube.com/watch?v=6XHxRC_arCE,0.6277558525034715,0.035180686311295034
상속자들,재벌,LI4dEQQ-A5E,"이민호, 박신혜 주연 '상속자들' 《띵작테레비 / 드라마 다시보기 / 스브스캐치》",SBS Catch,2018-03-27T06:33:05Z,2960648,16501,1426,https://www.youtube.com/watch?v=LI4dEQQ-A5E,0.5573442030258241,0.04816513141717624
상속자들,재벌,6fVk01160kM,레전드 드라마 [상속자들] Ep.3 '너 좀 귀엽다?' / 'The Heirs' Review-Subtitled,SBS ,2019-06-01T14:58:13Z,3587375,20763,889,https://www.youtube.com/watch?v=6fVk01160kM,0.57877974842329,0.024781351266594653
상속자들,재벌,214-UxrLANY,레전드의 시작 〈상속자들〉 김탄이 차은상에게 빠졌을 때💘  #상속자들 #모았캐치 #SBSCatch,SBS Catch,2024-02-19T06:00:01Z,371031,2464,142,https://www.youtube.com/watch?v=214-UxrLANY,0.6640954529405898,0.03827173470680348
상속자들,재벌,eLL3ODzEUw8,장난에서 시작한 마음이 짝사랑으로 발전한 제국고 빌런 김우빈 서사 모아보기.zip #상속자들 #모았캐치 #SBSCatch,SBS Catch,2022-04-04T06:00:06Z,6032603,36098,1184,https://www.youtube.com/watch?v=eLL3ODzEUw8,0.5983818262199584,0.019626685197086564
상속자들,재벌,mkWwwti29jY,잘 봐 엄마들 기싸움이다! 박신혜 가짜 엄마 돈자랑에 기 눌려 아들에게 바로 일러바치는 미란여사님 #모았캐치 #상속자들 #SBSCatch,SBS Catch,2022-01-19T05:00:30Z,13704196,49692,2510,https://www.youtube.com/watch?v=mkWwwti29jY,0.3626042709838651,0.018315558242161745
상속자들,재벌,Sn4R7YKIlU8,"레전드 드라마 [상속자들] Ep.16, 17 사라진 은상이와 전설의 그 키스' / 'The Heirs' Review-Subtitled",SBS ,2019-08-03T14:58:45Z,11881681,72377,2768,https://www.youtube.com/watch?v=Sn4R7YKIlU8,0.60914781334392,0.023296366902966003
상속자들,재벌,x7UY0hRXnuA,＂선 긋지 마 확 넘어버리기 전에..＂ 비글美 고백 폭격기 김우빈💘.ZIP  #모았캐치 #상속자들 #김우빈 #SBSCatch,SBS Catch,2023-05-13T04:00:31Z,566211,5003,279,https://www.youtube.com/watch?v=x7UY0hRXnuA,0.8835928655571862,0.04927491694792224
상속자들,재벌,FtUAa4hzDws,"레전드 드라마 [상속자들] Ep.18, 19 '이젠 보지 말자' / 'The Heirs' Review-Subtitled",SBS ,2019-08-10T14:57:45Z,9384498,56675,2587,https://www.youtube.com/watch?v=FtUAa4hzDws,0.6039214883950106,0.02756673825280798
상속자들,재벌,ohr_N9_ga-c,이렇게 귀여운 사모님 봤어? 은근한 허당캐 제국그룹 서열 꼴찌(?) 재벌 사모님 김성령🌻 탄이 엄마 귀여운 거 모두가 알아야 해(/▽＼) #상속자들 #모았캐치 #SBSCatch,SBS Catch,2024-02-22T06:51:58Z,1344148,6854,246,https://www.youtube.com/watch?v=ohr_N9_ga-c,0.5099140868416275,0.0183015560786461
상속자들,재벌,CzkIeNGglvg,다시보는 〈상속자들〉 직진밖에 모르는 츤데레 김탄 모음 1편.zip 《모았캐치 / 스브스캐치》,SBS Catch,2020-06-25T08:30:02Z,3797765,30297,1125,https://www.youtube.com/watch?v=CzkIeNGglvg,0.7977586817509772,0.02962268597451396
상속자들,재벌,BwvDUt82Mjw,레전드 드라마 [상속자들] Ep.1 명작의 재발견!'한류 스타들을 탄생시킨 드라마' / 'The Heirs' Review-Subtitled,SBS ,2019-05-18T15:15:06Z,5148803,31097,1311,https://www.youtube.com/watch?v=BwvDUt82Mjw,0.6039656207471911,0.02546222879376041
상속자들,재벌,yWLV_MfbsXM,"레전드 드라마 [상속자들] Ep.14, 15 '대환장 파티' / 'The Heirs' Review-Subtitled",SBS ,2019-07-27T14:58:12Z,6858262,43679,2700,https://www.youtube.com/watch?v=yWLV_MfbsXM,0.6368814723030412,0.03936857472053416
상속자들,재벌,SPMVUnHRMrI,[#또보드] 아빠 미소 자동 장착🤭 이 세상 귀여움이 아닌 상속자들 이보나 모음.zip💕 #상속자들,SBS 옛날 드라마 - 빽드,2024-08-18T08:00:18Z,820933,6878,217,https://www.youtube.com/watch?v=SPMVUnHRMrI,0.8378272039252899,0.026433338652484432
상속자들,재벌,CLpULi_AIIs,아버지에 맞서는 겁 없고 파렴치한 낭랑 18세의 사랑❤️ 역시 재벌은 아버지 뜻 거스르는 맛이지! #모았캐치 #상속자들 #SBSCatch,SBS Catch,2022-04-05T07:00:02Z,3108094,20129,588,https://www.youtube.com/watch?v=CLpULi_AIIs,0.6476316353366404,0.018918346742408693
상속자들,재벌,keJAQXBLlHc,이 조합 다시봐도 찬성이요✋🏻 레전드로 남은 능글 선배 이효신 X 아기 독설가 유라헬💛 여기가 바로 관계성 맛집! #상속자들 #모았캐치 #SBSCatch,SBS Catch,2024-02-28T07:00:21Z,545793,5052,230,https://www.youtube.com/watch?v=keJAQXBLlHc,0.9256256492846189,0.04214051847495296
상속자들,재벌,W3R46kW14ls,잔망터지는 제국고 핵인싸 박형식😆 예뻐서 때릴 수도 없는 제국그룹 막내딸 명숙이 모드🌷 #상속자들 #모았캐치 #SBSCatch,SBS Catch,2024-01-29T06:00:11Z,809264,6369,168,https://www.youtube.com/watch?v=W3R46kW14ls,0.7870114078965578,0.020759603788133418
