video_id,title,published_at,duration,duration_sec,view_count,like_count,comment_count,like_rate,comment_rate,corner,is_middleform,collected_at
_NR-co8p4hc,SNL 코리아 시즌3 | 송승헌 편 하이라이트 | 그 놈은 멋있었다 | 쿠팡플레이 코미디 쇼 | 쿠팡,2022-11-22T05:19:05Z,PT4M2S,242,1165619,8586,995,0.7366,0.0854,기타SNL,False,2026-05-19T03:49:39.889021+00:00
W6_lJUXSulM,SNL 코리아 시즌3 | 송승헌 편 하이라이트 | 긴급출동 리부트 911 | 쿠팡플레이 코미디 쇼 | 쿠팡,2022-11-22T01:00:10Z,PT2M23S,143,262812,1817,94,0.6914,0.0358,기타SNL,False,2026-05-19T03:49:39.889082+00:00
1OWgbttWUVU,SNL 코리아 시즌3 | 송승헌 편 #shorts | 내일 봬요 누나🦊 | 쿠팡플레이 코미디 쇼 | 쿠팡,2022-11-21T08:16:57Z,PT43S,43,330834,3889,42,1.1755,0.0127,기타SNL,False,2026-05-19T03:49:39.889148+00:00
ZXQV9ovnB2A,SNL 코리아 시즌3 | 송승헌 편 하이라이트 | 주기자가 간다 | 쿠팡플레이 코미디 쇼 | 쿠팡,2022-11-20T07:00:10Z,PT4M9S,249,364043,4996,503,1.3724,0.1382,기타SNL,False,2026-05-19T03:49:39.889213+00:00
pDdV8ihquaE,SNL 코리아 시즌3 | 송승헌 편 하이라이트 | 나는 과로 | 쿠팡플레이 코미디 쇼 | 쿠팡,2022-11-20T04:00:29Z,PT3M24S,204,1678697,13757,940,0.8195,0.056,기타SNL,False,2026-05-19T03:49:39.889243+00:00
fjb3xlSX0VQ,SNL 코리아 시즌3 | 예고편｜11월 19일 토요일 저녁 8시 공개｜쿠팡플레이 코미디 쇼 | 쿠팡,2022-11-16T01:00:13Z,PT44S,44,10135,128,24,1.263,0.2368,기타SNL,False,2026-05-19T03:49:39.889491+00:00
lwAfxaIZNyU,SNL 코리아 킹받는 주현영 캐릭터쇼 ㅣSNL 코리아 시즌2 하이라이트 몰아보기ㅣ쿠팡플레이 오리지널ㅣ쿠팡,2022-06-12T03:00:14Z,PT5M51S,351,2789567,19668,595,0.7051,0.0213,기타SNL,True,2026-05-19T03:49:40.972606+00:00
UgeKzFhX4yI,SNL 코리아 웃참 챌린지ㅣSNL 코리아 시즌2 하이라이트 몰아보기ㅣ쿠팡플레이 오리지널ㅣ쿠팡,2022-06-05T03:00:21Z,PT3M41S,221,139093,926,32,0.6657,0.023,기타SNL,False,2026-05-19T03:49:40.972773+00:00
UIr9Dn8USw0,복학생 X 숏박스 장기연애의 CC란?ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이 #shorts,2022-06-02T09:00:18Z,PT50S,50,37302,280,2,0.7506,0.0054,기타SNL,False,2026-05-19T03:49:41.214946+00:00
3NAHidYHjT4,SNL크루들이 보내는 감사 인사ㅣSNL 코리아 시즌 2ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-05-29T05:00:00Z,PT1M30S,90,58261,567,54,0.9732,0.0927,기타SNL,False,2026-05-19T03:49:41.214978+00:00
e7Akz5AElQo,SNL 코리아 시즌2 크루쇼 하이라이트 | 복학생이지만 20학번 8편ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-05-29T03:02:50Z,PT3M35S,215,955673,10184,1558,1.0656,0.163,기타SNL,False,2026-05-19T03:49:41.214994+00:00
_zFs-4DmUw8,SNL 코리아 시즌2 크루쇼 하이라이트 | 킹받는 킹카페ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-05-29T03:00:20Z,PT2M50S,170,205953,2352,131,1.142,0.0636,기타SNL,False,2026-05-19T03:49:41.215009+00:00
-UVqPjPQ_00,SNL 코리아 시즌2 크루쇼 하이라이트 | 기묘한 이야기ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-05-29T03:00:00Z,PT2M52S,172,173615,1833,90,1.0558,0.0518,기타SNL,False,2026-05-19T03:49:41.215024+00:00
50aGDyij8AE,[크루쇼 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 20회 크루쇼ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-05-28T09:11:18Z,PT1M,60,38955,309,53,0.7932,0.1361,기타SNL,False,2026-05-19T03:49:41.215039+00:00
TzP9uhgO4Fo,주현영 심장의 주인은 권.혁.수?!ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이 #shorts,2022-05-26T10:12:30Z,PT54S,54,41679,507,16,1.2164,0.0384,기타SNL,False,2026-05-19T03:49:41.215054+00:00
ryq6eLaW95A,누가 내 코인 이야기하냐...🚦ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이 #shorts,2022-05-24T09:00:33Z,PT44S,44,100926,1674,34,1.6586,0.0337,기타SNL,False,2026-05-19T03:49:41.215085+00:00
09QaXKGt-28,SNL 코리아 시즌2 송가인 하이라이트 | 애로부부ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-05-24T09:00:00Z,PT4M42S,282,684809,7460,721,1.0894,0.1053,기타SNL,False,2026-05-19T03:49:41.215101+00:00
RJgfzAmcjtg,"SNL 코리아 시즌2 송가인 하이라이트 | 그 시절, 우리가 좋아했던 소녀ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡",2022-05-22T03:02:30Z,PT4M43S,283,226736,4552,832,2.0076,0.3669,기타SNL,False,2026-05-19T03:49:41.215131+00:00
vKXAIKEn3YU,SNL 코리아 시즌2 송가인 하이라이트 | 복학생이지만 20학번 7편ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-05-22T03:02:17Z,PT4M46S,286,782923,7277,687,0.9295,0.0877,기타SNL,False,2026-05-19T03:49:41.215145+00:00
0HTzZ0icjdM,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 송영길 서울시장 후보ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-05-22T03:00:00Z,PT3M26S,206,155777,3112,1518,1.9977,0.9745,기타SNL,False,2026-05-19T03:49:41.215160+00:00
ybRKKBxs-Ng,SNL 코리아 시즌 2 송가인 편 쿠팡플레이 시청 방법ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-05-21T15:01:42Z,PT39S,39,20942,386,24,1.8432,0.1146,기타SNL,False,2026-05-19T03:49:41.215175+00:00
ouKOyyED9k8,[송가인 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 19회 호스트 송가인ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-05-21T08:25:41Z,PT1M,60,68032,1964,248,2.8869,0.3645,기타SNL,False,2026-05-19T03:49:41.215190+00:00
veGiiTz7u68,F학점 받아서 킹받은 복학생 권혁수ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이 #shorts,2022-05-19T09:00:25Z,PT51S,51,1422166,13900,75,0.9774,0.0053,기타SNL,False,2026-05-19T03:49:41.215204+00:00
DWHVCw0-dIg,아무나 알려주는거 아닌데ㅣ수업 시간에 졸릴 때는 창수처럼 👀ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이 #shorts,2022-05-17T09:00:07Z,PT43S,43,83717,907,9,1.0834,0.0108,기타SNL,False,2026-05-19T03:49:41.215248+00:00
g7PQ89Oy7O4,SNL 코리아 시즌2 조성하 하이라이트 | 구해줘ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-05-15T03:00:54Z,PT3M36S,216,207635,1676,109,0.8072,0.0525,기타SNL,False,2026-05-19T03:49:41.215262+00:00
0hjotaxnb-g,SNL 코리아 시즌2 조성하 하이라이트 | 복학생이지만 20학번 6편ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-05-15T03:00:48Z,PT4M32S,272,1160884,6619,531,0.5702,0.0457,기타SNL,False,2026-05-19T03:49:41.215277+00:00
Isp91N44pc4,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 오세훈 서울시장ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-05-15T03:00:13Z,PT2M52S,172,333435,3815,815,1.1442,0.2444,기타SNL,False,2026-05-19T03:49:41.215292+00:00
GGXZi2D59Hg,[조성하 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 18회 호스트 조성하ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-05-14T09:12:22Z,PT1M,60,32693,195,22,0.5965,0.0673,기타SNL,False,2026-05-19T03:49:41.215309+00:00
DfwxNc4ySYo,복학생 + 장기연애 세계관 대통합ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡#SNL코리아 #쿠팡플레이 #shorts,2022-05-12T09:00:06Z,PT46S,46,47099,371,3,0.7877,0.0064,기타SNL,False,2026-05-19T03:49:41.215338+00:00
m_aysMX6O2Y,고ㅊ...아.. 아니 가스라이팅 당한 안영미🤣ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이 #shorts,2022-05-10T09:00:31Z,PT1M,60,2764753,31773,492,1.1492,0.0178,기타SNL,False,2026-05-19T03:49:41.215353+00:00
xyp4OG_pPRg,나 너무 몰입했니?ㅣ과몰입하고 현웃터진 권혁수ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이 #shorts,2022-05-10T09:00:23Z,PT1M,60,3505903,39812,635,1.1356,0.0181,기타SNL,False,2026-05-19T03:49:41.215368+00:00
sSha2QbfkJg,SNL 코리아 시즌2 임창정 하이라이트 | 존X 카리스마 있어ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-05-08T03:12:11Z,PT3M20S,200,819523,5977,351,0.7293,0.0428,기타SNL,False,2026-05-19T03:49:41.215382+00:00
tdx3eF6Ndnc,SNL 코리아 시즌2 임창정 하이라이트 | 복학생이지만 20학번 5편ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-05-08T03:11:58Z,PT3M53S,233,886547,5986,447,0.6752,0.0504,기타SNL,False,2026-05-19T03:49:41.215396+00:00
JCk0msZudWU,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 더불어민주당 김동연ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-05-08T03:00:07Z,PT2M53S,173,216296,2304,357,1.0652,0.1651,기타SNL,False,2026-05-19T03:49:41.215410+00:00
mANDMjzT8kg,[임창정 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 17회 호스트 임창정ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-05-07T09:09:42Z,PT1M,60,42090,300,33,0.7128,0.0784,기타SNL,False,2026-05-19T03:49:41.215424+00:00
RApqNFRgv3A,포켓몬 빵 빌런에 극대노한 편의점 알바생ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이 #shorts,2022-05-06T03:00:13Z,PT54S,54,20950,224,7,1.0692,0.0334,기타SNL,False,2026-05-19T03:49:41.215439+00:00
qP-H0927bY0,I가 파워E가 되는 과정ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이 #shorts,2022-05-03T09:00:17Z,PT33S,33,753381,8561,119,1.1363,0.0158,기타SNL,False,2026-05-19T03:49:41.215453+00:00
Mu2x4HXkZl8,SNL 코리아 시즌2 이상엽 하이라이트 | 편의점 잔혹사ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-05-01T03:02:14Z,PT3M33S,213,1218906,11026,676,0.9046,0.0555,기타SNL,False,2026-05-19T03:49:41.215486+00:00
I52aPp4ezl0,SNL 코리아 시즌2 이상엽 하이라이트 | 야나단이두ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-05-01T03:00:05Z,PT2M34S,154,1429683,21995,759,1.5385,0.0531,기타SNL,False,2026-05-19T03:49:41.215502+00:00
2i3iakYABPQ,SNL 코리아 시즌2 이상엽 하이라이트 | 콜 미 바이 유어 네임ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-05-01T03:00:01Z,PT2M45S,165,316185,3369,204,1.0655,0.0645,기타SNL,False,2026-05-19T03:49:41.215516+00:00
faFfxdETBng,[이상엽 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 16회 호스트 이상엽ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-04-30T09:31:06Z,PT1M,60,51488,423,21,0.8216,0.0408,기타SNL,False,2026-05-19T03:49:41.215531+00:00
F7BNpSNVFOE,꼬북좌 웃참챌+동엽신 귀에 불남ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이 #shorts,2022-04-28T09:00:07Z,PT51S,51,95774,1142,13,1.1924,0.0136,기타SNL,False,2026-05-19T03:49:41.215545+00:00
VvC9maNVhnY,🚨큰일이다 직장인 비상🚨ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이,2022-04-26T09:00:13Z,PT55S,55,221349,3345,59,1.5112,0.0267,기타SNL,False,2026-05-19T03:49:41.215560+00:00
PsY8aua2axM,쁘걸 롤린 안영미ver.🤣ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이,2022-04-26T09:00:11Z,PT36S,36,630160,4374,124,0.6941,0.0197,기타SNL,False,2026-05-19T03:49:41.215574+00:00
uKHgC0vULIk,SNL 코리아 시즌2 브레이브걸스 하이라이트 | 알바 프레소ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-04-24T03:00:31Z,PT3M44S,224,827126,8459,418,1.0227,0.0505,기타SNL,False,2026-05-19T03:49:41.215589+00:00
PIo0Ab-_3WM,SNL 코리아 시즌2 브레이브걸스 하이라이트 | 복학생이지만 20학번 4편ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-04-24T03:00:17Z,PT4M1S,241,1639147,13687,1029,0.835,0.0628,기타SNL,False,2026-05-19T03:49:41.215604+00:00
Jq82NwiJ4gQ,SNL 코리아 시즌2 브레이브걸스 하이라이트 | 노량진 블루스ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-04-24T03:00:06Z,PT3M35S,215,3447299,21797,1153,0.6323,0.0334,기타SNL,False,2026-05-19T03:49:41.215618+00:00
QBRuj3d_qGQ,[브레이브걸스 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 15회 호스트 브레이브걸스ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-04-23T08:00:14Z,PT1M,60,107266,1687,181,1.5727,0.1687,기타SNL,False,2026-05-19T03:49:41.215647+00:00
ktPC3FvHrFU,목탁 BPM 300 돌파한 동엽신 근황ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이 #shorts,2022-04-21T09:00:16Z,PT47S,47,55793,650,8,1.165,0.0143,기타SNL,False,2026-05-19T03:49:41.463307+00:00
EI1a-ycXS1c,자가진단키트 검사방법 오나라ver.🔥 사운드주의ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이,2022-04-19T09:00:07Z,PT58S,58,218355,2247,61,1.0291,0.0279,기타SNL,False,2026-05-19T03:49:41.463350+00:00
UTXbsIZswl4,SNL 코리아 시즌2 오나라 하이라이트 | 나의 아저씨ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-04-17T03:00:44Z,PT3M41S,221,1593523,10579,536,0.6639,0.0336,기타SNL,False,2026-05-19T03:49:41.463369+00:00
ntIiF12HkV8,SNL 코리아 시즌2 오나라 하이라이트 | 여친프레소ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-04-17T03:00:37Z,PT2M20S,140,275932,2063,126,0.7476,0.0457,기타SNL,False,2026-05-19T03:49:41.463387+00:00
LgnOefQTSdE,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 국민의 힘 홍준표ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-04-17T03:00:10Z,PT4M7S,247,1881256,25653,3044,1.3636,0.1618,기타SNL,False,2026-05-19T03:49:41.463404+00:00
WRVhvDybzHQ,[오나라 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 14회 호스트 오나라ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-04-16T09:06:55Z,PT1M,60,62359,470,30,0.7537,0.0481,기타SNL,False,2026-05-19T03:49:41.463420+00:00
4ibGll-dE4o,에타 핫게 실황🔥22학번 주현영 울린 권혁수ㄷㄷㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이 #shorts,2022-04-15T03:00:00Z,PT1M,60,947118,12539,68,1.3239,0.0072,기타SNL,False,2026-05-19T03:49:41.463454+00:00
Lt-lnmM0Q2w,박하선x신동엽 봄날로맨스🌸웃픔주의ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이 #shorts,2022-04-12T09:00:09Z,PT43S,43,1032068,10220,190,0.9902,0.0184,기타SNL,False,2026-05-19T03:49:41.463487+00:00
ED8VP61NJQU,SNL 코리아 시즌2 박하선 하이라이트 | 복학생이지만 20학번 3편ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-04-10T03:13:29Z,PT3M13S,193,1096512,8512,671,0.7763,0.0612,기타SNL,False,2026-05-19T03:49:41.463503+00:00
FDJ7p52oAkU,SNL 코리아 시즌2 박하선 하이라이트 | 며느라기 TVㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-04-10T03:00:09Z,PT2M37S,157,362497,3862,155,1.0654,0.0428,기타SNL,False,2026-05-19T03:49:41.463520+00:00
B_GqKFe27T4,SNL 코리아 시즌2 박하선 하이라이트 | 돌아온 블랙하선ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-04-10T03:00:03Z,PT3M19S,199,1200044,12466,657,1.0388,0.0547,기타SNL,False,2026-05-19T03:49:41.463535+00:00
APJvM7ZyLPg,[박하선 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 13회 호스트 박하선ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-04-09T10:47:44Z,PT1M,60,49942,397,34,0.7949,0.0681,기타SNL,False,2026-05-19T03:49:41.463551+00:00
S8NjacsrilY,SNL 코리아 시즌2 권혁수❤️주현영 댓글 반응.zipㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이 #shorts,2022-04-07T09:00:19Z,PT52S,52,112654,1427,20,1.2667,0.0178,기타SNL,False,2026-05-19T03:49:41.463584+00:00
4lwPsvu41HU,위너 이승훈 코카인 댄스 👊박력 주의ㅣSNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡 #SNL코리아 #쿠팡플레이 #shorts,2022-04-05T11:00:02Z,PT35S,35,100239,2039,69,2.0341,0.0688,기타SNL,False,2026-05-19T03:49:41.463600+00:00
bRpAZimE6mo,SNL 코리아 시즌2 위너 하이라이트 | 복학생이지만 20학번 2편ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-04-03T03:00:21Z,PT3M7S,187,843160,5861,290,0.6951,0.0344,기타SNL,False,2026-05-19T03:49:41.463616+00:00
IJOJN-bGG5U,SNL 코리아 시즌2 위너 하이라이트 | 사랑도 배달이 되나요ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-04-03T03:00:06Z,PT3M48S,228,387443,5354,327,1.3819,0.0844,기타SNL,False,2026-05-19T03:49:41.463632+00:00
yckdi-bMEuE,[위너 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 12회 호스트 위너ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-04-02T11:16:46Z,PT1M27S,87,82268,2390,203,2.9051,0.2468,기타SNL,False,2026-05-19T03:49:41.463648+00:00
rd9QScBg3cM,SNL 코리아 시즌2 박재범 하이라이트 | 속마음 래퍼ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-03-27T03:00:26Z,PT3M57S,237,1465137,20521,663,1.4006,0.0453,기타SNL,False,2026-05-19T03:49:41.463712+00:00
MFaSCaEz5n8,SNL 코리아 시즌2 박재범 하이라이트 | 제시카 연애상담소ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-03-27T03:00:08Z,PT3M49S,229,739729,14108,855,1.9072,0.1156,기타SNL,False,2026-05-19T03:49:41.463728+00:00
QYmmnzdQWbU,SNL 코리아 시즌2 박재범 하이라이트 | 복학생이지만 20학번ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-03-27T03:00:08Z,PT3M45S,225,1783319,12556,707,0.7041,0.0396,기타SNL,False,2026-05-19T03:49:41.463743+00:00
j4CNDEF89kA,[박재범 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 11회 호스트 박재범ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-03-26T09:00:16Z,PT59S,59,83171,1607,178,1.9322,0.214,기타SNL,False,2026-05-19T03:49:41.463759+00:00
bNj8ahdL7Ro,SNL 코리아 시즌2 정일우 하이라이트 | 연하남 라면가게ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-03-20T03:02:15Z,PT4M8S,248,287383,2618,156,0.911,0.0543,기타SNL,False,2026-05-19T03:49:41.463838+00:00
cRCXM2HXGGs,[풀 버전] 낭만 기자 Weekend Update 위켄드 업데이트 하이라이트ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-03-20T03:02:08Z,PT2M51S,171,128749,1420,141,1.1029,0.1095,위켄드 업데이트,False,2026-05-19T03:49:41.463852+00:00
byrd81VGR4c,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 주기자가 20대 대선 현장을 간다ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-03-20T03:02:01Z,PT3M55S,235,500411,5944,480,1.1878,0.0959,기타SNL,False,2026-05-19T03:49:41.463868+00:00
eFaq8WP4H_8,SNL 코리아 시즌2 콜드 오프닝 | SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-03-20T03:00:21Z,PT4M3S,243,352754,4462,425,1.2649,0.1205,기타SNL,False,2026-05-19T03:49:41.463883+00:00
MAw6K18EqP8,[정일우 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 10회 호스트 정일우ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-03-19T09:02:39Z,PT59S,59,64439,558,48,0.8659,0.0745,기타SNL,False,2026-05-19T03:49:41.463901+00:00
GSlC9TPdPQY,"SNL 코리아 시즌2 모니카, 립제이, 아이키, 가비 하이라이트 | 오프닝 댄스ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡",2022-03-16T09:00:07Z,PT58S,58,117875,1739,42,1.4753,0.0356,기타SNL,False,2026-05-19T03:49:41.463949+00:00
Id8kqNyAxeg,"SNL 코리아 시즌2 모니카, 립제이, 아이키, 가비 하이라이트 | 댄서에게 찍혔을때ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡",2022-03-07T09:00:07Z,PT4M20S,260,2577737,33647,2022,1.3053,0.0784,기타SNL,False,2026-05-19T03:49:41.464047+00:00
aJT4cWpfBCU,SNL 코리아 시즌2 10회 연장ㅣ쿠팡플레이 오리지널ㅣ쿠팡,2022-03-07T00:00:01Z,PT53S,53,79244,643,62,0.8114,0.0782,기타SNL,False,2026-05-19T03:49:41.464072+00:00
0a4KCRZRC7E,"SNL 코리아 시즌2 모니카, 립제이, 아이키, 가비 하이라이트 | 지금 우리 회사는ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡",2022-03-06T03:01:39Z,PT4M4S,244,1211200,19182,497,1.5837,0.041,기타SNL,False,2026-05-19T03:49:41.464089+00:00
HXM3EQvbrhQ,"SNL 코리아 시즌2 모니카, 립제이, 아이키, 가비 하이라이트 | 마성의 연하남ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡",2022-03-06T03:01:37Z,PT3M59S,239,847443,12355,628,1.4579,0.0741,기타SNL,False,2026-05-19T03:49:41.464105+00:00
nZ5FQmz4YXY,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 국가혁명당 대선 후보 허경영ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-03-06T03:00:30Z,PT3M43S,223,2358945,24523,3860,1.0396,0.1636,기타SNL,False,2026-05-19T03:49:41.464121+00:00
-tOlLHvxYW0,"[스우파 편 미리 보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 9회 호스트 모니카, 립제이, 아이키, 가비ㅣ쿠팡플레이 오리지널 | 쿠팡",2022-03-05T10:00:00Z,PT59S,59,127621,1551,104,1.2153,0.0815,기타SNL,False,2026-05-19T03:49:41.464137+00:00
WWAa22Tz9pA,SNL 코리아 시즌2 김지석 하이라이트 | 눈 떠보니 학교짱ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-02-27T03:01:12Z,PT2M36S,156,433023,3654,319,0.8438,0.0737,기타SNL,False,2026-05-19T03:49:41.729310+00:00
yT-d3YvniVQ,SNL 코리아 시즌2 김지석 하이라이트 | 판타스틱듀오 퀴즈쇼ㅣ SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-02-27T03:01:08Z,PT3M59S,239,172292,1899,84,1.1022,0.0488,기타SNL,False,2026-05-19T03:49:41.729327+00:00
yOy3hnmQwJE,SNL 코리아 인턴 기자 주기자가 간다 하이라이트 | 국민의힘 정책본부장 원희룡ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-02-27T03:00:19Z,PT2M37S,157,298844,3471,541,1.1615,0.181,기타SNL,False,2026-05-19T03:49:41.729342+00:00
gtt7Uf6Qaig,[김지석 편 미리보기] SNL 코리아 시즌 2ㅣ오늘 밤 10시 8회 호스트 김지석ㅣ쿠팡플레이 오리지널 | 쿠팡,2022-02-26T09:41:49Z,PT59S,59,32233,245,19,0.7601,0.0589,기타SNL,False,2026-05-19T03:49:41.729357+00:00
s79XSCY3LHY,화자 거울 닦기 챌린지 ⚠️반전 주의ㅣwipe it down challenge #Shorts l SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-02-15T11:04:31Z,PT34S,34,322840,7946,172,2.4613,0.0533,기타SNL,False,2026-05-19T03:49:41.729482+00:00
-Omvs4Kg-po,화자 코카인 댄스 교차편집 ⚠️반전 주의ㅣcocain dance #Shorts l SNL 코리아 하이라이트 | 쿠팡플레이 오리지널 | 쿠팡,2022-02-15T11:00:01Z,PT37S,37,485893,6284,317,1.2933,0.0652,기타SNL,False,2026-05-19T03:49:41.729497+00:00
